no,1.4964487552642822,0.7757536172866821,-1.3190504312515259,-1.3918012380599976,-0.4932368993759155,0.049883950501680374,0.27604940533638,0.6568306684494019,0.7595536708831787,-0.7039176821708679,1.1964473724365234,-0.37270399928092957,-0.3341561555862427,0.1988702267408371,-0.8425205945968628,0.5885748863220215,-0.7895938158035278,-0.4246940016746521,0.13925114274024963,0.35140976309776306,0.8444377183914185,-0.5634039044380188,0.060697443783283234,0.08224593847990036,0.3256229758262634,0.5376635789871216,0.1843481808900833,-0.050804007798433304,-0.6240295767784119,0.15675874054431915,-0.360796719789505,-0.0963316410779953,0.19240455329418182,0.43417787551879883,0.1897847056388855,-0.16601350903511047,-0.09299067407846451,-0.23626968264579773,0.3916361331939697,0.2519860565662384

no,1.583948016166687,3.7606492042541504,0.39173197746276855,2.7501227855682373,-0.16691632568836212,1.4577292203903198,1.3664977550506592,1.1843222379684448,-0.3523673713207245,0.5730881094932556,1.9943841695785522,-0.2874900996685028,-0.81380295753479,0.9535595178604126,1.4090105295181274,1.0048584938049316,0.13250745832920074,-1.6064667701721191,-0.7707907557487488,-0.2754178047180176,-0.8444191813468933,-0.8199896216392517,0.39011886715888977,0.5022457242012024,-0.06006389111280441,-0.4521586298942566,0.23134061694145203,-0.6005956530570984,0.7783350944519043,0.19278579950332642,0.06618885695934296,-0.30394279956817627,0.5658307075500488,0.6383098363876343,-0.5362797379493713,0.10996019095182419,0.09540916979312897,-0.27225348353385925,-0.011677724309265614,0.4668610990047455

no,4.373935222625732,1.1291823387145996,3.0290675163269043,-0.19955407083034515,-0.08000986278057098,-0.852634072303772,0.43341225385665894,-0.6790300607681274,-0.23451510071754456,0.2715115547180176,-0.3696412146091461,0.05557212233543396,0.3379557728767395,-0.4036411941051483,-0.3279948830604553,-0.15551654994487762,0.03984086215496063,0.2702476978302002,-0.0937393307685852,0.13636307418346405,-0.41172289848327637,0.22808779776096344,0.02806001529097557,0.08370175957679749,0.06396255642175674,-0.16911600530147552,-0.09295090287923813,-0.5997692942619324,0.1761234998703003,-0.008101184852421284,-0.23235052824020386,0.3827619254589081,-0.30934470891952515,0.18124721944332123,-0.42863115668296814,0.07997730374336243,-0.008754011243581772,-0.005129791330546141,-0.19714570045471191,0.16462554037570953

no,-1.8831844329833984,-1.6519091129302979,0.43543756008148193,0.1988082230091095,-0.1643742322921753,0.3218972682952881,0.9579066038131714,0.11943105608224869,0.1315988302230835,-0.11831407994031906,0.2513677179813385,0.29001298546791077,-0.48749473690986633,-0.16084685921669006,-0.7579746842384338,-0.3199060559272766,0.028879111632704735,0.3451347351074219,-0.282505601644516,0.04527624696493149,0.01043174508959055,0.008885582908987999,0.5249810814857483,0.14892899990081787,0.2871779203414917,0.10728715360164642,0.14397922158241272,-0.34051281213760376,0.04236995056271553,-0.08572588115930557,-0.06902482360601425,-0.3726465106010437,-0.07027354836463928,0.3567717671394348,-0.2951897382736206,-0.11286122351884842,0.16835635900497437,0.5774353742599487,0.11798442900180817,0.3016268014907837

no,2.839264154434204,-0.6633861660957336,-0.421245276927948,-0.9149253368377686,-0.9300850629806519,0.4889565110206604,0.1522897183895111,0.38070401549339294,-0.1486520618200302,-0.8989461064338684,-0.05454420670866966,0.05344671010971069,0.17048552632331848,-0.2120104283094406,0.3843010365962982,-0.30514687299728394,0.5697523355484009,0.46456536650657654,-0.0610717236995697,-0.23018603026866913,0.08386186510324478,0.01960970275104046,-0.06254877895116806,0.2153034508228302,-0.2508446276187897,-0.0965370163321495,0.1267509162425995,-0.1412430852651596,-0.0025923580396920443,0.06814204901456833,0.16183699667453766,-0.07012894004583359,0.020267726853489876,0.00039281966746784747,0.12657634913921356,-0.3791091740131378,0.2775534391403198,-0.042045194655656815,0.08237183839082718,-0.35487255454063416

